name,tags,time,in
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-29T00:00:00Z,1628.094023062388
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-30T00:00:00Z,1832.6312472672373
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-31T00:00:00Z,1670.9975422132457
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-01T00:00:00Z,1612.911196062653
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-02T00:00:00Z,2155.1316576860568
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-03T00:00:00Z,1809.4763224022477
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-04T00:00:00Z,13142.999071609223
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-05T00:00:00Z,4174.685667427558
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-06T00:00:00Z,1215.1918613040007
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-07T00:00:00Z,1301.9757616705365
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-08T00:00:00Z,1454.6014383787578
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-09T00:00:00Z,1765.3639952524945
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-10T00:00:00Z,1343.45319270836
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-11T00:00:00Z,1550.7645613318462
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-12T00:00:00Z,1542.3601653914097
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-13T00:00:00Z,3154.916111646935
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-14T00:00:00Z,1865.2188175475596
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-15T00:00:00Z,1445.9154929698398
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-16T00:00:00Z,1607.5452048503912
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-17T00:00:00Z,1963.3803838734716
